ComID,CodRIP,CodREG,CodPROV,CodCOM,CodUTS,Name,Area (m2),UTM X (m E),UTM Y (m N),Lat (Deg N),Lon (Deg E),EOBS Points
952,5,20,90,90,90023,Castelsardo,4.29E+07,476376.0437,4.53E+06,40.89301544,8.719555085,4
953,5,20,90,90,90024,Cheremule,2.46E+07,475037.4173,4.48E+06,40.49115168,8.705439038,4
954,5,20,90,90,90025,Chiaramonti,9.85E+07,487010.657,4.51E+06,40.73311896,8.846170484,4
955,5,20,90,90,90026,Codrongianos,3.09E+07,473723.2847,4.50E+06,40.66725968,8.689117993,4
956,5,20,90,90,90027,Cossoine,3.94E+07,472532.6977,4.48E+06,40.4430945,8.676114081,4
957,5,20,90,90,90028,Esporlatu,1.89E+07,498338.3293,4.47E+06,40.38004909,8.980424354,4
958,5,20,90,90,90029,Florinas,3.63E+07,470849.4636,4.50E+06,40.62601641,8.655329883,4
959,5,20,90,90,90030,Giave,4.72E+07,476624.3285,4.48E+06,40.46386738,8.724276365,5
960,5,20,90,90,90031,Illorai,5.68E+07,499078.5637,4.47E+06,40.35661299,8.989148594,4
961,5,20,90,90,90032,Ittireddu,2.38E+07,491803.8116,4.49E+06,40.53222731,8.903225069,4
962,5,20,90,90,90033,Ittiri,1.11E+08,462420.7533,4.49E+06,40.58724751,8.555927454,4
963,5,20,90,90,90034,Laerru,2.00E+07,486646.642,4.52E+06,40.81227646,8.841671756,4
964,5,20,90,90,90035,La Maddalena,5.54E+07,535290.8449,4.56E+06,41.22714594,9.421070285,6
965,1,1,5,5,5096,Rocchetta Tanaro,1.61E+07,448350.6956,4.97E+06,44.85765259,8.346295873,4
966,1,1,5,5,5097,San Damiano d'Asti,4.81E+07,425078.5466,4.97E+06,44.84557162,8.051948183,4
967,1,1,5,5,5098,San Giorgio Scarampi,6.15E+06,439593.2913,4.94E+06,44.60924644,8.238723088,4
968,1,1,5,5,5099,San Martino Alfieri,7.01E+06,430122.84,4.96E+06,44.8240647,8.116107199,4
969,1,1,5,5,5100,San Marzano Oliveto,9.90E+06,444674.6222,4.96E+06,44.7546354,8.301014574,4
970,1,1,5,5,5101,San Paolo Solbrito,1.20E+07,419580.8896,4.98E+06,44.95191631,7.980503504,4
971,1,1,5,5,5103,Scurzolengo,5.52E+06,442896.7216,4.98E+06,44.96700581,8.275895261,4
972,1,1,5,5,5104,Serole,1.18E+07,441249.1696,4.93E+06,44.54779461,8.260370798,4
973,1,1,5,5,5105,Sessame,8.46E+06,447566.4692,4.95E+06,44.67103993,8.338503387,4
974,1,1,5,5,5106,Settime,6.68E+06,430034.0053,4.98E+06,44.9584206,8.112920451,4
975,1,1,5,5,5107,Soglio,3.05E+06,427287.9394,4.98E+06,44.997333,8.077480064,4
976,1,1,5,5,5108,Tigliole,1.66E+07,427741.6965,4.97E+06,44.88435337,8.085033344,4
977,1,1,5,5,5109,Tonco,1.18E+07,436107.7777,4.99E+06,45.02085567,8.189048133,4
978,1,1,5,5,5110,Tonengo,5.46E+06,421554.7941,5.00E+06,45.11742585,8.002656277,4
979,1,1,5,5,5111,Vaglio Serra,4.42E+06,448144.4158,4.96E+06,44.80044284,8.344334012,4
980,1,1,5,5,5112,Valfenera,2.17E+07,417444.61,4.97E+06,44.89161535,7.954515594,4
981,1,1,5,5,5113,Vesime,1.29E+07,438570.0509,4.94E+06,44.63025086,8.225548509,4
982,1,1,5,5,5114,Viale,4.06E+06,425176.6231,4.98E+06,45.00179149,8.050619528,4
983,1,1,5,5,5115,Viarigi,1.36E+07,449878.0455,4.98E+06,44.96678768,8.364425147,4
984,1,1,5,5,5116,Vigliano d'Asti,6.55E+06,439011.4357,4.96E+06,44.83482273,8.228397574,4
985,1,1,5,5,5117,Villafranca d'Asti,1.26E+07,423964.4856,4.97E+06,44.91863567,8.036632261,4
986,1,1,5,5,5118,Villanova d'Asti,4.18E+07,415947.7622,4.98E+06,44.9513861,7.934455118,4
987,1,1,5,5,5119,Villa San Secondo,5.97E+06,432683.7439,4.98E+06,45.00223709,8.145865397,4
988,1,1,5,5,5120,Vinchio,9.57E+06,446142.261,4.96E+06,44.80706163,8.31894075,4
989,1,1,5,5,5121,Montiglio Monferrato,2.70E+07,429793.0039,4.99E+06,45.05843929,8.108314279,4
990,1,1,6,6,6001,Acqui Terme,3.28E+07,457517.17,4.95E+06,44.68094487,8.463949151,4
991,1,1,6,6,6002,Albera Ligure,2.14E+07,508204.6268,4.95E+06,44.70809415,9.103574864,4
992,1,1,6,6,6003,Alessandria,2.03E+08,471956.9488,4.97E+06,44.90910601,8.644754014,6
993,1,1,6,6,6004,Alfiano Natta,1.30E+07,437676.6599,4.99E+06,45.0408828,8.208685232,4
994,1,1,6,6,6005,Alice Bel Colle,1.32E+07,456741.9369,4.95E+06,44.7234897,8.453767304,4
995,1,1,6,6,6007,Altavilla Monferrato,1.13E+07,451014.8404,4.98E+06,44.98560986,8.378637107,4
996,1,1,6,6,6008,Alzano Scrivia,2.44E+06,490531.6917,4.98E+06,45.0174772,8.879830585,4
997,1,1,6,6,6009,Arquata Scrivia,2.95E+07,491214.7329,4.95E+06,44.67024363,8.889167363,4
998,1,1,6,6,6010,Avolasca,1.22E+07,497649.6534,4.96E+06,44.81201742,8.970276088,4
999,1,1,6,6,6011,Balzola,1.70E+07,453828.1591,5.00E+06,45.1847519,8.412284788,4
1000,1,1,6,6,6012,Basaluzzo,1.54E+07,477278.9438,4.96E+06,44.76727432,8.712877633,4
1001,1,1,6,6,6013,Bassignana,2.88E+07,478838.0223,4.98E+06,45.00400289,8.731480408,4
1002,1,1,6,6,6014,Belforte Monferrato,8.37E+06,473853.7099,4.94E+06,44.6053175,8.670512878,4
1003,1,1,6,6,6015,Bergamasco,1.38E+07,456446.1427,4.96E+06,44.82824731,8.449036964,4
1004,1,1,6,6,6016,Berzano di Tortona,2.85E+06,496394.5923,4.97E+06,44.87537742,8.954353817,4
1005,1,1,6,6,6017,Bistagno,1.83E+07,450452.4844,4.95E+06,44.67021634,8.374921923,4
1006,1,1,6,6,6018,Borghetto di Borbera,3.86E+07,497452.097,4.95E+06,44.73529654,8.967820304,4
1007,1,1,6,6,6019,Borgoratto Alessandrino,6.53E+06,461946.8464,4.96E+06,44.83035311,8.518604175,4
1008,1,1,6,6,6020,Borgo San Martino,9.76E+06,462952.8057,4.99E+06,45.09279847,8.529188572,4
1009,1,1,6,6,6021,Bosco Marengo,4.43E+07,476690.2033,4.96E+06,44.81921897,8.705173459,4
1010,1,1,6,6,6022,Bosio,6.70E+07,482872.2181,4.94E+06,44.57519827,8.784272643,5
1011,1,1,6,6,6023,Bozzole,9.13E+06,470241.8469,4.99E+06,45.07364986,8.62194711,4
1012,1,1,6,6,6024,Brignano-Frascata,1.75E+07,503541.7654,4.96E+06,44.81021257,9.044789922,4
1013,1,1,6,6,6025,Cabella Ligure,4.66E+07,510905.6167,4.95E+06,44.66958499,9.137580855,4
1014,1,1,6,6,6026,Camagna Monferrato,9.07E+06,455417.6597,4.99E+06,45.02188859,8.434128577,4
1015,1,1,6,6,6027,Camino,1.84E+07,443031.2069,5.00E+06,45.16141967,8.275147842,4
1016,1,1,6,6,6028,Cantalupo Ligure,2.44E+07,504840.5151,4.95E+06,44.73319966,9.061132891,4
1017,1,1,6,6,6029,Capriata d'Orba,2.85E+07,475781.7271,4.95E+06,44.7287909,8.694160548,4
1018,1,1,6,6,6030,Carbonara Scrivia,4.94E+06,488815.6858,4.97E+06,44.85288164,8.858456377,4
1019,1,1,6,6,6031,Carentino,9.77E+06,459260.5416,4.96E+06,44.82230454,8.484692485,4
1020,1,1,6,6,6032,Carezzano,1.03E+07,491708.9706,4.96E+06,44.80689866,8.895155877,4
1021,1,1,6,6,6033,Carpeneto,1.37E+07,469546.4423,4.95E+06,44.69154976,8.615665065,4
1022,1,1,6,6,6034,Carrega Ligure,5.49E+07,512325.0024,4.94E+06,44.61637185,9.155345182,4
1023,1,1,6,6,6035,Carrosio,6.45E+06,487146.2267,4.94E+06,44.65630529,8.837879002,4
1024,1,1,6,6,6036,Cartosio,1.63E+07,454194.7661,4.94E+06,44.59484037,8.422881034,4
1025,1,1,6,6,6037,Casal Cermelli,1.26E+07,470864.5577,4.96E+06,44.8240726,8.631458722,4
1026,1,1,6,6,6038,Casaleggio Boiro,1.23E+07,479433.9052,4.94E+06,44.61251869,8.740800668,4
1027,1,1,6,6,6039,Casale Monferrato,8.51E+07,457638.4377,5.00E+06,45.12646189,8.461334778,4
1028,1,1,6,6,6040,Casalnoceto,1.24E+07,498402.6699,4.97E+06,44.91801087,8.97976209,4
1029,1,1,6,6,6041,Casasco,9.21E+06,500336.9378,4.96E+06,44.82126165,9.004261801,4
1030,1,1,6,6,6043,Cassine,3.31E+07,461967.3585,4.96E+06,44.75213727,8.519513078,4
1031,1,1,6,6,6044,Cassinelle,2.38E+07,464883.6644,4.94E+06,44.57921737,8.557673305,4
1032,1,1,6,6,6045,Castellania Coppi,7.33E+06,495188.902,4.96E+06,44.79645804,8.939172282,4
1033,1,1,6,6,6046,Castellar Guidobono,2.39E+06,496023.322,4.97E+06,44.90776342,8.949625095,4
1034,1,1,6,6,6047,Castellazzo Bormida,4.51E+07,466979.0947,4.96E+06,44.83708703,8.582216555,4
1035,1,1,6,6,6048,Castelletto d'Erro,4.99E+06,451648.3479,4.94E+06,44.63084693,8.390421134,4
1036,1,1,6,6,6049,Castelletto d'Orba,1.40E+07,476908.1118,4.95E+06,44.6885151,8.708587207,4
1037,1,1,6,6,6050,Castelletto Merli,1.16E+07,439829.7873,4.99E+06,45.07519076,8.235566314,4
1038,1,1,6,6,6051,Castelletto Monferrato,9.90E+06,464772.4354,4.98E+06,44.97256275,8.553249629,4
1039,1,1,6,6,6052,Castelnuovo Bormida,1.39E+07,465102.1729,4.95E+06,44.74201626,8.559193804,4
1040,1,1,6,6,6053,Castelnuovo Scrivia,4.53E+07,490081.4251,4.98E+06,44.97497404,8.874208936,4
1041,1,1,6,6,6054,Castelspina,5.87E+06,468125.3065,4.96E+06,44.80073647,8.596971837,4
1042,1,1,6,6,6055,Cavatore,1.12E+07,456924.2085,4.94E+06,44.6320821,8.456923405,4
1043,1,1,6,6,6056,Cella Monte,5.82E+06,451550.7748,4.99E+06,45.06535371,8.384581422,4
1044,1,1,6,6,6057,Cereseto,1.01E+07,446685.5198,4.99E+06,45.08988406,8.322491462,4
1045,1,1,6,6,6058,Cerreto Grue,4.90E+06,494501.1589,4.97E+06,44.83859018,8.930426358,4
1046,1,1,6,6,6059,Cerrina Monferrato,1.75E+07,437849.4859,5.00E+06,45.11245439,8.209893843,4
1047,1,1,6,6,6060,Coniolo,1.03E+07,451495.8398,5.00E+06,45.15188956,8.382951926,4
1048,1,1,6,6,6061,Conzano,1.17E+07,457639.9198,4.99E+06,45.03352081,8.462226204,4
1049,1,1,6,6,6062,Costa Vescovato,7.76E+06,494465.8515,4.96E+06,44.81948679,8.930002758,4
1050,1,1,6,6,6063,Cremolino,1.52E+07,466325.8324,4.94E+06,44.63245947,8.575451275,4
1051,1,1,6,6,6065,Denice,7.54E+06,447147.8611,4.94E+06,44.60337538,8.333996744,4
1052,1,1,6,6,6066,Dernice,1.82E+07,503599.1256,4.96E+06,44.7614182,9.045476983,4
1053,1,1,6,6,6067,Fabbrica Curone,5.39E+07,513402.9434,4.95E+06,44.74144109,9.169295424,4
1054,1,1,6,6,6068,Felizzano,2.56E+07,454942.4824,4.97E+06,44.90796928,8.429228087,4
1055,1,1,6,6,6069,Fraconalto,1.79E+07,491586.5014,4.94E+06,44.58433764,8.894013934,4
1056,1,1,6,6,6070,Francavilla Bisio,8.02E+06,479307.5343,4.95E+06,44.72646036,8.738696546,4
1057,1,1,6,6,6071,Frascaro,5.14E+06,462067.6744,4.96E+06,44.81970423,8.520221062,4
1058,1,1,6,6,6072,Frassinello Monferrato,8.48E+06,452335.9525,4.99E+06,45.03724124,8.394851555,4
1059,1,1,6,6,6073,Frassineto Po,3.00E+07,464517.5725,5.00E+06,45.13455758,8.548745311,4
1060,1,1,6,6,6074,Fresonara,6.76E+06,475638.8294,4.96E+06,44.78313717,8.69206748,4
1061,1,1,6,6,6075,Frugarolo,2.74E+07,474129.0972,4.97E+06,44.85215914,8.672593656,4
1062,1,1,6,6,6076,Fubine Monferrato,2.54E+07,454525.5845,4.98E+06,44.95838101,8.423442784,4
1063,1,1,6,6,6077,Gabiano,1.79E+07,437642.5366,5.00E+06,45.15246464,8.206708428,4
1064,1,1,6,6,6078,Gamalero,1.21E+07,462588.7643,4.96E+06,44.80189953,8.526957518,4
1065,1,1,6,6,6079,Garbagna,2.07E+07,499832.9637,4.96E+06,44.7806507,8.997888701,4
1066,1,1,6,6,6081,Gavi,4.53E+07,485398.9143,4.95E+06,44.68735201,8.815742302,4
1067,1,1,6,6,6082,Giarole,5.27E+06,465656.1954,4.99E+06,45.05882495,8.563802935,4
1068,1,1,6,6,6083,Gremiasco,1.64E+07,508538.9794,4.96E+06,44.80016442,9.107967012,4
1069,1,1,6,6,6084,Grognardo,9.15E+06,459925.3889,4.94E+06,44.62706157,8.494804224,4
1070,1,1,6,6,6085,Grondona,2.69E+07,497569.1327,4.95E+06,44.6942406,8.96932015,4
1071,1,1,6,6,6086,Guazzora,2.90E+06,488921.8068,4.99E+06,45.02135905,8.859388825,4
1072,1,1,6,6,6087,Isola Sant'Antonio,2.49E+07,487935.6978,4.99E+06,45.03219939,8.846843625,4
1073,1,1,6,6,6088,Lerma,1.47E+07,477653.8622,4.94E+06,44.62617423,8.71830035,4
1074,1,1,6,6,6090,Malvicino,8.98E+06,453880.7989,4.93E+06,44.55711161,8.419300851,4
1075,1,1,6,6,6091,Masio,2.30E+07,454155.6245,4.97E+06,44.86525801,8.419690069,4
1076,1,1,6,6,6092,Melazzo,1.90E+07,454103.0682,4.94E+06,44.63982655,8.42127902,4
1077,1,1,6,6,6093,Merana,9.41E+06,443502.1381,4.93E+06,44.5152417,8.289130074,4
1078,1,1,6,6,6094,Mirabello Monferrato,1.31E+07,462634.9361,4.99E+06,45.03250679,8.525647796,4
1079,1,1,6,6,6095,Molare,3.27E+07,467510.7789,4.94E+06,44.57362258,8.590803768,4
1080,1,1,6,6,6096,Molino dei Torti,2.59E+06,491828.4088,4.99E+06,45.02704923,8.896270913,4
1081,1,1,6,6,6097,Mombello Monferrato,1.91E+07,441501.2672,5.00E+06,45.12545006,8.256149318,4
1082,1,1,6,6,6098,Momperone,8.76E+06,502886.7345,4.97E+06,44.84035471,9.03652529,4
1083,1,1,6,6,6099,Moncestino,6.36E+06,433874.4841,5.00E+06,45.15733359,8.158700822,4
1084,1,1,6,6,6100,Mongiardino Ligure,2.90E+07,505775.688,4.94E+06,44.64206898,9.072829299,4
1085,1,1,6,6,6101,Monleale,9.52E+06,498053.9621,4.97E+06,44.87106855,8.975364069,4
1086,1,1,6,6,6102,Montacuto,2.38E+07,508487.2149,4.96E+06,44.76042906,9.107238922,4
1087,1,1,6,6,6103,Montaldeo,5.23E+06,478391.7148,4.95E+06,44.66598588,8.727415479,4
1088,1,1,6,6,6104,Montaldo Bormida,5.67E+06,467696.433,4.95E+06,44.69621421,8.592284553,4
1089,1,1,6,6,6105,Montecastello,7.81E+06,475705.0202,4.98E+06,44.95766323,8.691974671,4
1090,1,1,6,6,6106,Montechiaro d'Acqui,1.71E+07,450846.4791,4.94E+06,44.58966491,8.380749577,4
1091,1,1,6,6,6107,Montegioco,5.14E+06,496784.1248,4.97E+06,44.84089277,8.959309778,4
1092,1,1,6,6,6108,Montemarzino,1.01E+07,499413.9817,4.97E+06,44.84882544,8.992584138,4
1093,1,1,6,6,6109,Morano sul Po,1.70E+07,449308.3734,5.00E+06,45.17295912,8.354886212,4
1094,1,1,6,6,6110,Morbello,2.41E+07,462029.8537,4.94E+06,44.59522027,8.521595365,4
1095,1,1,6,6,6111,Mornese,1.35E+07,480902.6044,4.94E+06,44.62739033,8.759249579,4
1096,1,1,6,6,6112,Morsasco,1.05E+07,464245.1372,4.95E+06,44.66724255,8.548949314,4
1097,1,1,6,6,6113,Murisengo,1.52E+07,432126.927,4.99E+06,45.08268731,8.137592392,4
1098,1,1,6,6,6114,Novi Ligure,5.47E+07,483803.0774,4.96E+06,44.765082,8.795329807,4
1099,1,1,6,6,6115,Occimiano,2.30E+07,461548.5293,4.99E+06,45.06130075,8.511610821,4
1100,1,1,6,6,6116,Odalengo Grande,1.51E+07,434036.908,4.99E+06,45.10455058,8.161541081,4
1101,1,1,6,6,6117,Odalengo Piccolo,7.34E+06,437518.3399,4.99E+06,45.0736364,8.206222001,4
1102,1,1,6,6,6118,Olivola,2.93E+06,450247.1803,4.99E+06,45.03539818,8.36835253,4
1103,1,1,6,6,6119,Orsara Bormida,4.91E+06,465555.0292,4.95E+06,44.68796933,8.565318777,4
1104,1,1,6,6,6120,Ottiglio,1.44E+07,448115.8761,4.99E+06,45.05206551,8.341102804,4
1105,1,1,6,6,6121,Ovada,3.51E+07,471286.5068,4.94E+06,44.62448283,8.638042785,4
1106,1,1,6,6,6122,Oviglio,2.64E+07,459132.5207,4.97E+06,44.86509763,8.48269033,4
1107,1,1,6,6,6123,Ozzano Monferrato,1.51E+07,450373.605,4.99E+06,45.10651993,8.369175676,4
1108,1,1,6,6,6124,Paderna,4.50E+06,491027.5736,4.96E+06,44.82471528,8.886504336,4
1109,1,1,6,6,6125,Pareto,4.18E+07,452602.9941,4.93E+06,44.51669873,8.403624326,4
1110,1,1,6,6,6126,Parodi Ligure,1.24E+07,480913.7866,4.95E+06,44.67238266,8.759204463,4
1111,1,1,6,6,6127,Pasturana,5.36E+06,479936.0386,4.96E+06,44.75066669,8.746527534,4
1112,1,1,6,6,6128,Pecetto di Valenza,1.14E+07,474214.3899,4.98E+06,44.98715924,8.672908009,4
1113,1,1,6,6,6129,Pietra Marazzi,8.31E+06,474210.2959,4.98E+06,44.94355562,8.673103813,4
1114,1,1,6,6,6131,Pomaro Monferrato,1.33E+07,467188.9642,4.99E+06,45.06977721,8.583190891,4
1115,1,1,6,6,6132,Pontecurone,2.99E+07,495254.9432,4.98E+06,44.95638103,8.939840858,4
1116,1,1,6,6,6133,Pontestura,1.97E+07,447236.9306,5.00E+06,45.13533027,8.328966292,4
1117,1,1,6,6,6134,Ponti,1.17E+07,449424.8864,4.94E+06,44.62589612,8.36244373,4
1118,1,1,6,6,6135,Ponzano Monferrato,1.14E+07,442606.4944,4.99E+06,45.08108507,8.270768074,4
1119,1,1,6,6,6136,Ponzone,6.90E+07,459751.024,4.93E+06,44.55341617,8.493246457,4
1120,1,1,6,6,6137,Pozzol Groppo,1.45E+07,503144.9879,4.97E+06,44.86844135,9.039812266,4
1121,1,1,6,6,6138,Pozzolo Formigaro,3.65E+07,483320.1906,4.96E+06,44.8110552,8.789060502,4
1122,1,1,6,6,6139,Prasco,5.51E+06,463529.7768,4.94E+06,44.64407008,8.540108173,4
1123,1,1,6,6,6140,Predosa,3.21E+07,471439.7878,4.96E+06,44.75408905,8.639171235,4
1124,1,1,6,6,6141,Quargnento,3.61E+07,459513.7984,4.98E+06,44.9544488,8.486721984,4
1125,1,1,6,6,6142,Quattordio,1.76E+07,451693.3917,4.97E+06,44.90541907,8.388096876,4
1126,1,1,6,6,6143,Ricaldone,9.97E+06,458407.0808,4.95E+06,44.73634029,8.474677264,4
1127,1,1,6,6,6144,Rivalta Bormida,1.02E+07,465022.0738,4.95E+06,44.71097562,8.558418268,4
1128,1,1,6,6,6145,Rivarone,6.55E+06,477586.5916,4.98E+06,44.97315511,8.715753789,4
1129,1,1,6,6,6146,Roccaforte Ligure,2.04E+07,501434.751,4.95E+06,44.68040192,9.018103607,4
1130,1,1,6,6,6147,Rocca Grimalda,1.54E+07,471793.526,4.95E+06,44.68498405,8.644064282,4
1131,1,1,6,6,6148,Rocchetta Ligure,1.01E+07,504598.5511,4.95E+06,44.69160693,9.058035444,4
1132,1,1,6,6,6149,Rosignano Monferrato,1.90E+07,454051.2074,4.99E+06,45.07300564,8.416264887,4
1133,1,1,6,6,6150,Sala Monferrato,7.56E+06,449173.3451,4.99E+06,45.07474075,8.354276807,4
1134,1,1,6,6,6151,Sale,4.37E+07,484308.5781,4.98E+06,44.96491972,8.801030304,4
1135,1,1,6,6,6152,San Cristoforo,3.30E+06,479847.0054,4.95E+06,44.69438439,8.745649483,4
1136,1,1,6,6,6153,San Giorgio Monferrato,7.16E+06,453833.6175,5.00E+06,45.10999359,8.413121921,4
1137,1,1,6,6,6154,San Salvatore Monferrato,3.15E+07,465477.1536,4.98E+06,45.00472603,8.561941832,4
1138,1,1,6,6,6155,San Sebastiano Curone,4.08E+06,505586.0265,4.96E+06,44.78712398,9.070613918,4
1139,1,1,6,6,6156,Sant'Agata Fossili,7.74E+06,492462.3201,4.96E+06,44.78377901,8.9047204,4
1140,1,1,6,6,6157,Sardigliano,1.26E+07,493638.4442,4.96E+06,44.76561321,8.919612333,4
1141,1,1,6,6,6158,Sarezzano,1.42E+07,494188.0666,4.97E+06,44.8645633,8.926431924,4
1142,1,1,6,6,6159,Serralunga di Crea,9.45E+06,444088.944,4.99E+06,45.09913369,8.289380043,4
1143,1,1,6,6,6160,Serravalle Scrivia,1.60E+07,488110.1714,4.95E+06,44.72323481,8.849864161,4
1144,1,1,6,6,6161,Sezzadio,3.45E+07,467352.9272,4.96E+06,44.75860887,8.587505829,4
1145,1,1,6,6,6162,Silvano d'Orba,1.20E+07,474516.1376,4.95E+06,44.67567148,8.67847225,4
1146,1,1,6,6,6163,Solero,2.30E+07,460704.608,4.97E+06,44.91250786,8.502181369,4
1147,1,1,6,6,6164,Solonghello,5.17E+06,444179.091,5.00E+06,45.13035643,8.290138795,4
1148,1,1,6,6,6165,Spigno Monferrato,5.45E+07,447598.9386,4.93E+06,44.53287286,8.340478074,4
1149,1,1,6,6,6166,Spineto Scrivia,3.86E+06,490002.424,4.96E+06,44.83797012,8.873507836,4
1150,1,1,6,6,6167,Stazzano,1.83E+07,492039.644,4.95E+06,44.73717253,8.89945845,4
1151,1,1,6,6,6168,Strevi,1.47E+07,462053.8204,4.95E+06,44.69806062,8.521051821,4
1152,1,1,6,6,6169,Tagliolo Monferrato,2.58E+07,475911.4619,4.94E+06,44.61222881,8.696408002,4
1153,1,1,6,6,6170,Tassarolo,7.19E+06,481679.5534,4.95E+06,44.72596134,8.768652275,4
1154,1,1,6,6,6171,Terruggia,7.43E+06,456733.659,4.99E+06,45.07693212,8.450305207,4
1155,1,1,6,6,6172,Terzo,8.70E+06,453703.8502,4.95E+06,44.67726071,8.415869495,4
1156,1,1,6,6,6173,Ticineto,8.05E+06,465207.1219,4.99E+06,45.10194293,8.557766798,4
1157,1,1,6,6,6174,Tortona,9.90E+07,487506.1535,4.97E+06,44.88696153,8.841790194,4
1158,1,1,6,6,6175,Treville,4.74E+06,449252.8265,4.99E+06,45.09654411,8.355041264,4
1159,1,1,6,6,6176,Trisobbio,8.35E+06,467212.4277,4.95E+06,44.66033488,8.586431046,4
1160,1,1,6,6,6177,Valenza,4.84E+07,470822.3222,4.99E+06,45.01909512,8.62967374,4
1161,1,1,6,6,6178,Valmacca,1.22E+07,468304.9882,4.99E+06,45.10414421,8.597126597,4
1162,1,1,6,6,6179,Vignale Monferrato,1.87E+07,452786.1056,4.98E+06,45.00750495,8.400876985,4
1163,1,1,6,6,6180,Vignole Borbera,8.28E+06,492827.5347,4.95E+06,44.70972383,8.909452558,4
1164,1,1,6,6,6181,Viguzzolo,1.82E+07,494022.7434,4.97E+06,44.90802397,8.924282253,4
1165,1,1,6,6,6182,Villadeati,1.46E+07,434591.3869,4.99E+06,45.05896706,8.169249989,4
1166,1,1,6,6,6183,Villalvernia,4.64E+06,488815.1101,4.96E+06,44.81030095,8.85855328,4
1167,1,1,6,6,6184,Villamiroglio,1.03E+07,434141.3885,5.00E+06,45.13389851,8.162439853,4
1168,1,1,6,6,6185,Villanova Monferrato,1.70E+07,458582.2341,5.00E+06,45.18375314,8.472808003,4
1169,1,1,6,6,6186,Villaromagnano,5.76E+06,491902.2424,4.97E+06,44.84723766,8.897528449,4
1170,1,1,6,6,6187,Visone,1.27E+07,461036.8413,4.94E+06,44.65397957,8.508588443,4
1171,1,1,6,6,6188,Volpedo,1.04E+07,499943.0891,4.97E+06,44.88796747,8.999279324,4
1172,1,1,6,6,6189,Volpeglino,3.62E+06,496743.9241,4.97E+06,44.8951583,8.958762395,4
1173,1,2,7,7,7033,Gressoney-Saint-Jean,6.97E+07,409628.6575,5.07E+06,45.77727989,7.837551991,4
1174,1,2,7,7,7034,Hône,1.27E+07,400293.0201,5.05E+06,45.60928652,7.721301883,4
1175,1,2,7,7,7035,Introd,1.99E+07,358166.8651,5.06E+06,45.67163152,7.179030267,4
1176,1,2,7,7,7036,Issime,3.53E+07,409483.0789,5.06E+06,45.68477479,7.837600182,4
1177,1,2,7,7,7037,Issogne,2.35E+07,395583.1326,5.06E+06,45.65175028,7.659887664,4
1178,1,2,7,7,7038,Jovençan,6.71E+06,365703.9396,5.06E+06,45.6997146,7.274934838,4
1179,1,2,7,7,7039,La Magdeleine,8.89E+06,393464.6116,5.07E+06,45.81596459,7.628683937,4
1180,1,2,7,7,7040,La Salle,8.37E+07,349736.3538,5.07E+06,45.7453889,7.068251612,4
1181,1,2,7,7,7041,La Thuile,1.26E+08,338124.027,5.06E+06,45.70120568,6.920605643,5
1182,1,2,7,7,7042,Lillianes,1.89E+07,410990.3746,5.05E+06,45.62442111,7.858183965,4
1183,1,2,7,7,7043,Montjovet,1.89E+07,396119.5142,5.06E+06,45.7118306,7.665343722,4
1184,1,2,7,7,7044,Morgex,4.39E+07,345959.9738,5.07E+06,45.75386793,7.019403042,4
1185,1,2,7,7,7045,Nus,5.67E+07,383272.7014,5.07E+06,45.80787152,7.497711257,4
1186,1,2,7,7,7046,Ollomont,5.35E+07,368997.6947,5.08E+06,45.8821823,7.311742567,4
1187,1,2,7,7,7047,Oyace,3.03E+07,376353.9059,5.08E+06,45.84171326,7.407700498,4
1188,1,2,7,7,7048,Perloz,2.30E+07,407353.2654,5.05E+06,45.62860317,7.811438581,4
1189,1,2,7,7,7049,Pollein,1.53E+07,372995.1547,5.06E+06,45.70989051,7.368296753,4
1190,1,2,7,7,7050,Pontboset,3.34E+07,396384.3216,5.05E+06,45.59016972,7.671625631,4
1191,1,2,7,7,7051,Pontey,1.62E+07,389829.8897,5.06E+06,45.72169412,7.584285162,4
1192,1,2,7,7,7052,Pont-Saint-Martin,7.04E+06,407341.6584,5.05E+06,45.59894146,7.811916251,4
1193,1,2,7,7,7053,Pré-Saint-Didier,3.34E+07,340936.5359,5.07E+06,45.75835101,6.954648775,4
1194,1,2,7,7,7054,Quart,6.18E+07,377472.316,5.07E+06,45.78017554,7.423840528,4
1195,1,2,7,7,7055,Rhêmes-Notre-Dame,8.66E+07,352079.7098,5.04E+06,45.53484933,7.105488899,5
1196,1,2,7,7,7056,Rhêmes-Saint-Georges,3.67E+07,355421.5644,5.05E+06,45.6274268,7.14524366,4
1197,1,2,7,7,7057,Roisan,1.46E+07,369907.8477,5.07E+06,45.78915706,7.326263944,4
1198,1,2,7,7,7058,Saint-Christophe,1.47E+07,372060.3641,5.07E+06,45.76425627,7.354690605,4
1199,1,2,7,7,7059,Saint-Denis,1.10E+07,389067.2318,5.07E+06,45.75918376,7.573530209,4
1200,1,2,7,7,7060,Saint-Marcel,4.25E+07,379249.9395,5.06E+06,45.68913465,7.449230019,4
1201,1,2,7,7,7061,Saint-Nicolas,1.56E+07,357038.2085,5.07E+06,45.72665747,7.162737656,4
1202,1,2,7,7,7062,Saint-Oyen,9.28E+06,360520.1899,5.08E+06,45.82087741,7.204464378,4
